MIMAT0000062,MIMAT0000063,MIMAT0000064,MIMAT0000065,MIMAT0000066,MIMAT0000067,MIMAT0000414,MIMAT0000415,MIMAT0000416,MIMAT0000098,MIMAT0000099,MIMAT0000101,MIMAT0000102,MIMAT0000103,MIMAT0000680,MIMAT0000104,MIMAT0000253,MIMAT0000254,MIMAT0005823,MIMAT0005824,MIMAT0005825,MIMAT0005826,MIMAT0005827,MIMAT0005828,MIMAT0005798,MIMAT0005955,MIMAT0005863,MIMAT0005864,MIMAT0005866,MIMAT0005868,MIMAT0005869,MIMAT0005870,MIMAT0000421,MIMAT0005573,MIMAT0005577,MIMAT0005580,MIMAT0005583,MIMAT0005586,MIMAT0005588,MIMAT0005591,MIMAT0000422,MIMAT0005894,MIMAT0005896,MIMAT0005897,MIMAT0005898,MIMAT0005899,MIMAT0005900,MIMAT0005902,MIMAT0005903,MIMAT0005944,MIMAT0005904,MIMAT0005905,MIMAT0005906,MIMAT0005907,MIMAT0005908,MIMAT0005909,MIMAT0005910,MIMAT0004602,MIMAT0000443,MIMAT0000423,MIMAT0000445,MIMAT0005911,MIMAT0005913,MIMAT0005914,MIMAT0005915,MIMAT0005920,MIMAT0005922,MIMAT0005923,MIMAT0005796,MIMAT0005925,MIMAT0000446,MIMAT0005927,MIMAT0005938,MIMAT0005929,MIMAT0004604,MIMAT0005930,MIMAT0005933,MIMAT0005936,MIMAT0005937,MIMAT0000424,MIMAT0005946,MIMAT0005939,MIMAT0005940,MIMAT0005799,MIMAT0005941,MIMAT0005876,MIMAT0005877,MIMAT0005878,MIMAT0005942,MIMAT0005879,MIMAT0005880,MIMAT0005881,MIMAT0005943,MIMAT0005883,MIMAT0004605,MIMAT0005884,MIMAT0000242,MIMAT0005794,MIMAT0005886,MIMAT0005800,MIMAT0005887,MIMAT0005797,MIMAT0005890,MIMAT0005891,MIMAT0005893,MIMAT0005950,MIMAT0005951,MIMAT0005947,MIMAT0000425,MIMAT0000691,MIMAT0000426,MIMAT0005952,MIMAT0005953,MIMAT0005795,MIMAT0000770,MIMAT0000447,MIMAT0000428,MIMAT0000758,MIMAT0000448,MIMAT0000429,MIMAT0000430,MIMAT0000250,MIMAT0004597,MIMAT0000431,MIMAT0000432,MIMAT0000434,MIMAT0000433,MIMAT0000435,MIMAT0000436,MIMAT0000437,MIMAT0007347,MIMAT0000449,MIMAT0004766,MIMAT0002809,MIMAT0000251,MIMAT0007348,MIMAT0004928,MIMAT0000243,MIMAT0000759,MIMAT0000450,MIMAT0000451,MIMAT0000757,MIMAT0000438,MIMAT0000439,MIMAT0007399,MIMAT0007400,MIMAT0007401,MIMAT0000452,MIMAT0000646,MIMAT0000068,MIMAT0000417,MIMAT0000069,MIMAT0000256,MIMAT0000257,MIMAT0000258,MIMAT0006765,MIMAT0000261,MIMAT0000454,MIMAT0000455,MIMAT0000262,MIMAT0004613,MIMAT0000457,MIMAT0000072,MIMAT0001412,MIMAT0000458,MIMAT0007881,MIMAT0007883,MIMAT0004929,MIMAT0000440,MIMAT0007884,MIMAT0007885,MIMAT0007887,MIMAT0007888,MIMAT0007889,MIMAT0007892,MIMAT0000222,MIMAT0000459,MIMAT0004614,MIMAT0002819,MIMAT0000460,MIMAT0000461,MIMAT0000226,MIMAT0001080,MIMAT0000227,MIMAT0000228,MIMAT0000232,MIMAT0000231,MIMAT0000074,MIMAT0000682,MIMAT0000318,MIMAT0000617,MIMAT0002811,MIMAT0000264,MIMAT0000265,MIMAT0000266,MIMAT0000462,MIMAT0000241,MIMAT0004960,MIMAT0000075,MIMAT0000076,MIMAT0000267,MIMAT0000268,MIMAT0000269,MIMAT0000271,MIMAT0000272,MIMAT0000273,MIMAT0000274,MIMAT0000275,MIMAT0004567,MIMAT0004675,MIMAT0000276,MIMAT0000077,MIMAT0000277,MIMAT0004908,MIMAT0004915,MIMAT0000278,MIMAT0000279,MIMAT0000280,MIMAT0000281,MIMAT0000078,MIMAT0000418,MIMAT0000080,MIMAT0000081,MIMAT0000082,MIMAT0000083,MIMAT0000084,MIMAT0004502,MIMAT0000085,MIMAT0004679,MIMAT0000690,MIMAT0004450,MIMAT0004901,MIMAT0000687,MIMAT0002890,MIMAT0000086,MIMAT0000100,MIMAT0000681,MIMAT0004903,MIMAT0000688,MIMAT0004958,MIMAT0000684,MIMAT0000715,MIMAT0000717,MIMAT0000718,MIMAT0005931,MIMAT0005932,MIMAT0000087,MIMAT0000420,MIMAT0000244,MIMAT0000245,MIMAT0000692,MIMAT0000089,MIMAT0000090,MIMAT0000510,MIMAT0005792,MIMAT0005793,MIMAT0006764,MIMAT0000755,MIMAT0004696,MIMAT0000762,MIMAT0000761,MIMAT0000756,MIMAT0000752,MIMAT0001629,MIMAT0000751,MIMAT0004693,MIMAT0000760,MIMAT0004700,MIMAT0000765,MIMAT0000754,MIMAT0004695,MIMAT0004701,MIMAT0004702,MIMAT0000764,MIMAT0000091,MIMAT0003301,MIMAT0004692,MIMAT0000753,MIMAT0004694,MIMAT0000773,MIMAT0000255,MIMAT0004676,MIMAT0004677,MIMAT0000686,MIMAT0004682,MIMAT0000703,MIMAT0004683,MIMAT0000705,MIMAT0000707,MIMAT0000710,MIMAT0000719,MIMAT0000721,MIMAT0001621,MIMAT0000722,MIMAT0000723,MIMAT0004687,MIMAT0000724,MIMAT0000726,MIMAT0000727,MIMAT0004955,MIMAT0000728,MIMAT0000729,MIMAT0002172,MIMAT0000720,MIMAT0000730,MIMAT0000732,MIMAT0000733,MIMAT0000735,MIMAT0000737,MIMAT0000738,MIMAT0001075,MIMAT0001639,MIMAT0001638,MIMAT0002171,MIMAT0002170,MIMAT0003339,MIMAT0001339,MIMAT0001340,MIMAT0004748,MIMAT0001341,MIMAT0003393,MIMAT0001536,MIMAT0001625,MIMAT0002814,MIMAT0001627,MIMAT0001532,MIMAT0001541,MIMAT0003327,MIMAT0001545,MIMAT0004910,MIMAT0004909,MIMAT0001631,MIMAT0001635,MIMAT0001630,MIMAT0003885,MIMAT0004784,MIMAT0003150,MIMAT0002173,MIMAT0004761,MIMAT0002174,MIMAT0002176,MIMAT0002175,MIMAT0004762,MIMAT0002178,MIMAT0003180,MIMAT0004763,MIMAT0002805,MIMAT0002806,MIMAT0004764,MIMAT0004765,MIMAT0002807,MIMAT0002812,MIMAT0003161,MIMAT0002816,MIMAT0002817,MIMAT0002818,MIMAT0002820,MIMAT0002824,MIMAT0004772,MIMAT0002870,MIMAT0004773,MIMAT0004774,MIMAT0002874,MIMAT0002875,MIMAT0002876,MIMAT0002878,MIMAT0002879,MIMAT0002880,MIMAT0004778,MIMAT0004975,MIMAT0002881,MIMAT0004779,MIMAT0002882,MIMAT0002808,MIMAT0002823,MIMAT0002822,MIMAT0004777,MIMAT0002877,MIMAT0005788,MIMAT0002883,MIMAT0002827,MIMAT0002826,MIMAT0006778,MIMAT0004770,MIMAT0002859,MIMAT0002852,MIMAT0002857,MIMAT0002866,MIMAT0002844,MIMAT0002848,MIMAT0002864,MIMAT0002861,MIMAT0002842,MIMAT0002837,MIMAT0002832,MIMAT0002853,MIMAT0002829,MIMAT0002834,MIMAT0002833,MIMAT0002843,MIMAT0002846,MIMAT0002856,MIMAT0002855,MIMAT0002825,MIMAT0002830,MIMAT0002858,MIMAT0002854,MIMAT0002868,MIMAT0002840,MIMAT0002850,MIMAT0002839,MIMAT0002838,MIMAT0002845,MIMAT0002835,MIMAT0004780,MIMAT0003163,MIMAT0004920,MIMAT0003389,MIMAT0003340,MIMAT0004954,MIMAT0003164,MIMAT0003165,MIMAT0003251,MIMAT0004803,MIMAT0003254,MIMAT0004798,MIMAT0004806,MIMAT0003323,MIMAT0004812,MIMAT0005874,MIMAT0005895,MIMAT0005912,MIMAT0005928,MIMAT0005935,MIMAT0005875,MIMAT0005882,MIMAT0005889,MIMAT0005917,MIMAT0005919,MIMAT0005934,MIMAT0003333,MIMAT0004800,MIMAT0003214,MIMAT0003233,MIMAT0003216,MIMAT0003217,MIMAT0003219,MIMAT0004793,MIMAT0003220,MIMAT0003221,MIMAT0003222,MIMAT0003223,MIMAT0003225,MIMAT0003226,MIMAT0003227,MIMAT0003228,MIMAT0003230,MIMAT0003231,MIMAT0003232,MIMAT0003234,MIMAT0003235,MIMAT0003236,MIMAT0003237,MIMAT0003238,MIMAT0003239,MIMAT0004795,MIMAT0004796,MIMAT0003241,MIMAT0003242,MIMAT0003243,MIMAT0003244,MIMAT0003245,MIMAT0003246,MIMAT0004797,MIMAT0003247,MIMAT0003248,MIMAT0003249,MIMAT0003252,MIMAT0003253,MIMAT0003255,MIMAT0004799,MIMAT0004801,MIMAT0003258,MIMAT0003259,MIMAT0003260,MIMAT0004802,MIMAT0003263,MIMAT0003264,MIMAT0003265,MIMAT0003266,MIMAT0003267,MIMAT0003268,MIMAT0003269,MIMAT0003270,MIMAT0003271,MIMAT0003273,MIMAT0003274,MIMAT0003275,MIMAT0003276,MIMAT0003277,MIMAT0003278,MIMAT0003279,MIMAT0003280,MIMAT0003281,MIMAT0003282,MIMAT0003283,MIMAT0004804,MIMAT0004805,MIMAT0003286,MIMAT0003288,MIMAT0003289,MIMAT0003291,MIMAT0003292,MIMAT0004807,MIMAT0003294,MIMAT0003295,MIMAT0003296,MIMAT0004809,MIMAT0004810,MIMAT0003299,MIMAT0003300,MIMAT0003302,MIMAT0003303,MIMAT0003304,MIMAT0003305,MIMAT0003306,MIMAT0003307,MIMAT0003308,MIMAT0003309,MIMAT0003310,MIMAT0003311,MIMAT0003312,MIMAT0003313,MIMAT0003314,MIMAT0003315,MIMAT0003316,MIMAT0003317,MIMAT0003318,MIMAT0003319,MIMAT0003320,MIMAT0003321,MIMAT0003322,MIMAT0003328,MIMAT0004814,MIMAT0003330,MIMAT0003331,MIMAT0003332,MIMAT0003335,MIMAT0003336,MIMAT0003337,MIMAT0003338,MIMAT0003324,MIMAT0003325,MIMAT0003326,MIMAT0005867,MIMAT0005949,MIMAT0004952,MIMAT0003881,MIMAT0004819,MIMAT0003880,MIMAT0004284,MIMAT0004926,MIMAT0005954,MIMAT0004945,MIMAT0003879,MIMAT0004957,MIMAT0003945,MIMAT0003888,MIMAT0003883,MIMAT0003882,MIMAT0003887,MIMAT0003886,MIMAT0003948,MIMAT0004185,MIMAT0004953,MIMAT0004911,MIMAT0004923,MIMAT0004922,MIMAT0004925,MIMAT0004924,MIMAT0004949,MIMAT0004948,MIMAT0004947,MIMAT0004906,MIMAT0004905,MIMAT0004951,MIMAT0004916,MIMAT0004921,MIMAT0004912,MIMAT0004902,MIMAT0004907,MIMAT0004918,MIMAT0000441,MIMAT0004971,MIMAT0004972,MIMAT0004974,MIMAT0000092,MIMAT0003218,MIMAT0000093,MIMAT0004976,MIMAT0004977,MIMAT0004978,MIMAT0004979,MIMAT0004980,MIMAT0004981,MIMAT0004982,MIMAT0004986,MIMAT0004987,MIMAT0000094,MIMAT0000095,MIMAT0000096,MIMAT0000097,MIMAT0000689,MIMAT0009448,MIMAT0009449,MIMAT0009450,MIMAT0009451,MIMAT0009452,MIMAT0009453,MIMAT0009454,MIMAT0009977,MIMAT0009978,MIMAT0009979,MIMAT0010133,MIMAT0009206,MIMAT0011156,MIMAT0011158,MIMAT0011160,MIMAT0011162,MIMAT0011775,MIMAT0011777,MIMAT0011778,MIMAT0010251,MIMAT0011163,MIMAT0010357,MIMAT0012734,MIMAT0012735,MIMAT0010497,MIMAT0010364,MIMAT0010313,MIMAT0010367,MIMAT0000427,MIMAT0004697,MIMAT0006767,MIMAT0000456,MIMAT0000263,MIMAT0000073,MIMAT0000419,MIMAT0000772,MIMAT0000736,MIMAT0002888,MIMAT0003272,MIMAT0000252,MIMAT0004913,MIMAT0009150,MIMAT0009149,MIMAT0003390,MIMAT0000999,MIMAT0003420,MIMAT0003422,MIMAT0003421,MIMAT0003423,MIMAT0003424,MIMAT0003426,MIMAT0003713,MIMAT0003714,MIMAT0003716,MIMAT0003715,MIMAT0004835,MIMAT0003717,MIMAT0003718,MIMAT0004836,MIMAT0004744,MIMAT0001000,MIMAT0003720,MIMAT0003719,MIMAT0010131,MIMAT0010130,MIMAT0010132,MIMAT0003411,MIMAT0003412,MIMAT0003413,MIMAT0003415,MIMAT0003414,MIMAT0003416,MIMAT0003417,MIMAT0003419,MIMAT0000995,MIMAT0000997,MIMAT0000998,MIMAT0001577,MIMAT0001578,MIMAT0001574,MIMAT0001576,MIMAT0003343,MIMAT0003342,MIMAT0001581,MIMAT0001583,MIMAT0001582,MIMAT0004756,MIMAT0001584,MIMAT0003341,MIMAT0001579,MIMAT0001580,MIMAT0004480,MIMAT0004478,MIMAT0006017,MIMAT0003744,MIMAT0008399,MIMAT0008398,MIMAT0008400,MIMAT0008402,MIMAT0008401,MIMAT0012595,MIMAT0012597,MIMAT0010205,MIMAT0010202,MIMAT0010204,MIMAT0010203,MIMAT0002179,MIMAT0002181,MIMAT0003712,MIMAT0002183,MIMAT0002193,MIMAT0002192,MIMAT0002191,MIMAT0002190,MIMAT0002189,MIMAT0002188,MIMAT0002187,MIMAT0002186,MIMAT0002185,MIMAT0010151,MIMAT0010150,Depmap Id,Cell Line,Primary Disease,Tumor Type
12.9606318872,9.47480105149,8.07242741186,9.92890323999,8.65924670917,10.1291284342,10.9072887846,8.8744896106,5.95442898437,8.66636604578,8.63037634702,10.9192655858,5.88288755322,10.5217574592,10.0262606074,8.09370805497,7.63749432521,5.90713102475,5.78135971352,6.5397791917,5.78135971352,6.02258974904,5.83314309636,5.78135971352,5.83314309636,5.80735492206,6.10894256866,5.95442898437,5.97750890454,5.75488750216,6.06630450201,6.12969515665,6.22920335789,6.15015345525,6.06630450201,5.83314309636,5.80735492206,5.72792045456,5.80735492206,5.93097382556,5.83314309636,6.17032569442,6.10894256866,5.88288755322,8.18586654531,5.75488750216,5.85822971421,5.90713102475,5.95442898437,6.08767498669,6.28577209325,5.78135971352,5.93097382556,5.80735492206,5.97750890454,5.75488750216,5.95442898437,8.46454575033,9.66110111907,7.75582227938,7.27696185606,10.8868473251,6.39283257902,5.93097382556,6.17032569442,6.45992336268,6.12969515665,5.85822971421,5.78135971352,5.80735492206,5.83314309636,9.27721764687,8.97260650324,6.04461269296,5.90713102475,6.76884595975,5.85822971421,5.85822971421,6.02258974904,7.65191274465,5.78135971352,5.75488750216,6.24830712009,5.67242534197,5.83314309636,5.95442898437,6.24830712009,5.93097382556,5.95442898437,5.80735492206,6.42676793266,5.85822971421,6.08767498669,5.72792045456,5.85822971421,5.83314309636,5.90713102475,5.88288755322,8.13540147833,5.80735492206,6.10894256866,5.95442898437,7.09876903815,5.78135971352,6.88337643667,5.72792045456,6.24830712009,6.10894256866,8.72212443691,7.91384682426,7.4186959496,5.85822971421,5.80735492206,5.90713102475,6.50827017557,6.5397791917,5.88288755322,10.3597824982,6.60050764535,10.1921941653,6.79506558266,5.88288755322,5.95442898437,6.35807972335,10.0067468324,5.80735492206,5.93097382556,5.80735492206,5.80735492206,6.24830712009,5.83314309636,7.63023071586,6.00022540349,6.04461269296,6.10894256866,5.85822971421,6.02258974904,6.94321808743,7.91384682426,7.13000418419,5.97750890454,7.06684264034,5.88288755322,5.78135971352,7.29544753457,5.83314309636,5.72792045456,5.93097382556,7.2102329901,9.56715752518,8.97833865628,11.2532329385,11.0011548208,7.96092866731,6.3041459412,6.06630450201,7.33172312827,6.00022540349,7.43546191448,6.24830712009,6.49233391454,6.85860271246,8.88371244797,6.91957844594,5.93097382556,6.15015345525,5.83314309636,7.10925607307,7.62293035092,6.28577209325,5.95442898437,6.26716121802,6.08767498669,5.93097382556,6.04461269296,5.67242534197,5.67242534197,7.17072627613,11.4809416307,6.65878273401,6.19021976366,9.94069532853,5.88288755322,7.32273938269,5.75488750216,5.90713102475,5.78135971352,10.8165277108,8.84024291021,10.19711838,11.0039675862,6.02258974904,7.54001176566,5.95442898437,10.6726816804,7.03419370139,6.26716121802,6.08767498669,13.2874440133,10.9791464903,9.49695361442,5.88288755322,5.72792045456,5.90713102475,6.58556349846,7.07756346727,5.78135971352,7.19061486021,5.78135971352,6.12969515665,5.93097382556,8.73237096616,6.08767498669,6.3041459412,6.00022540349,11.0945725785,10.0053438419,5.67242534197,7.09876903815,10.4179368806,7.1807048402,12.670277824,7.76248170332,13.6569309245,8.13026165658,12.1294858817,6.26716121802,5.78135971352,5.75488750216,8.16082945233,5.75488750216,5.85822971421,5.90713102475,5.80735492206,12.8809475745,9.97696501522,6.98936611403,6.44344089114,8.52849318119,7.02314443975,5.90713102475,6.00022540349,6.15015345525,5.93097382556,6.28577209325,6.49233391454,7.77570903574,11.4451390323,10.7693337212,7.96092866731,8.37603854272,9.36522884925,7.86511461945,6.90761176285,6.37556079317,10.3794325213,5.83314309636,5.67242534197,6.00022540349,6.17032569442,8.1708764656,6.22920335789,6.17032569442,6.06630450201,6.06630450201,6.72860081064,8.37603854272,5.80735492206,6.00022540349,5.83314309636,6.61529857909,5.83314309636,6.24830712009,6.64443315241,5.83314309636,5.93097382556,7.43546191448,7.17072627613,5.88288755322,6.02258974904,6.7421409855,6.26716121802,5.88288755322,6.64443315241,6.08767498669,7.91981677005,6.44344089114,6.62993940944,6.75555526197,7.53223902426,5.75488750216,6.28577209325,5.80735492206,5.75488750216,5.78135971352,5.90713102475,5.83314309636,5.95442898437,7.30460230253,7.27696185606,6.17032569442,6.68706068834,6.20984323053,6.85860271246,6.35807972335,6.64443315241,6.20984323053,5.85822971421,5.80735492206,6.00022540349,6.02258974904,6.00022540349,6.08767498669,6.15015345525,5.80735492206,6.82081718186,6.9548942198,9.14572839692,8.97547542665,6.89554498925,7.97825284202,8.39330464403,6.02258974904,6.08767498669,6.08767498669,5.67242534197,5.88288755322,5.85822971421,6.42676793266,5.93097382556,5.97750890454,6.02258974904,7.04515898212,6.15015345525,7.07756346727,5.85822971421,6.10894256866,5.83314309636,5.93097382556,8.22978016673,10.1685467699,5.95442898437,5.93097382556,6.00022540349,6.04461269296,5.80735492206,6.08767498669,6.96647661214,6.08767498669,6.02258974904,5.85822971421,5.93097382556,6.84611717334,10.6620363349,6.55520263388,7.65191274465,5.97750890454,5.93097382556,6.04461269296,6.19021976366,6.60050764535,6.34038423546,6.22920335789,6.34038423546,6.10894256866,6.06630450201,6.04461269296,5.80735492206,6.02258974904,5.75488750216,7.78227750019,5.90713102475,5.88288755322,5.72792045456,5.85822971421,5.83314309636,5.83314309636,6.00022540349,5.80735492206,6.40990003279,5.85822971421,5.88288755322,6.87098112422,5.85822971421,5.88288755322,6.00022540349,5.75488750216,6.90761176285,5.97750890454,5.75488750216,6.02258974904,6.02258974904,5.67242534197,6.00022540349,5.72792045456,5.83314309636,5.85822971421,6.00022540349,5.90713102475,5.72792045456,6.06630450201,5.80735492206,7.25814199589,8.31840723293,6.04461269296,5.90713102475,5.97750890454,6.12969515665,5.75488750216,5.78135971352,5.72792045456,6.20984323053,7.77570903574,6.83352263642,6.87098112422,7.43546191448,5.90713102475,6.52403232341,6.88337643667,5.95442898437,13.5467437695,6.08767498669,6.19021976366,8.58972604113,5.83314309636,5.83314309636,5.78135971352,5.95442898437,6.67299099383,5.88288755322,5.72792045456,7.54774285453,6.10894256866,7.28623430292,5.80735492206,6.08767498669,5.95442898437,6.39283257902,5.85822971421,5.97750890454,5.97750890454,5.80735492206,5.90713102475,5.80735492206,5.93097382556,5.80735492206,6.02258974904,5.83314309636,6.02258974904,5.90713102475,5.83314309636,5.93097382556,7.25814199589,6.24830712009,5.75488750216,5.83314309636,6.17032569442,5.78135971352,5.78135971352,7.03419370139,6.71493235179,5.90713102475,6.10894256866,5.75488750216,8.63037634702,7.33172312827,5.93097382556,6.22920335789,6.12969515665,6.00022540349,8.36295199236,6.04461269296,5.93097382556,6.10894256866,5.93097382556,5.80735492206,6.20984323053,5.75488750216,5.88288755322,5.97750890454,6.3041459412,6.08767498669,10.1109530391,5.80735492206,6.67299099383,6.00022540349,5.93097382556,5.80735492206,5.90713102475,6.00022540349,5.88288755322,7.07756346727,6.02258974904,5.80735492206,5.67242534197,5.83314309636,5.83314309636,6.04461269296,5.85822971421,5.80735492206,5.93097382556,5.88288755322,5.78135971352,6.02258974904,5.95442898437,6.00022540349,6.19021976366,6.00022540349,5.88288755322,6.08767498669,5.97750890454,5.97750890454,6.06630450201,5.75488750216,5.75488750216,6.71493235179,6.00022540349,5.97750890454,6.15015345525,7.86511461945,6.02258974904,6.02258974904,6.82081718186,5.83314309636,5.80735492206,5.85822971421,5.88288755322,6.17032569442,6.02258974904,6.67299099383,6.35807972335,6.02258974904,6.04461269296,5.88288755322,6.00022540349,6.75555526197,5.90713102475,6.04461269296,6.00022540349,5.95442898437,6.87098112422,5.88288755322,6.19021976366,6.88337643667,5.97750890454,6.40990003279,6.35807972335,5.83314309636,5.88288755322,5.75488750216,6.96647661214,6.00022540349,6.00022540349,6.32228872357,6.00022540349,5.67242534197,5.93097382556,5.85822971421,5.75488750216,5.83314309636,5.90713102475,7.30460230253,12.1158857353,5.67242534197,5.88288755322,5.83314309636,5.85822971421,5.93097382556,5.80735492206,6.17032569442,5.97750890454,6.39283257902,5.90713102475,5.97750890454,6.02258974904,6.02258974904,5.72792045456,6.3041459412,6.02258974904,5.97750890454,5.78135971352,5.75488750216,5.85822971421,6.06630450201,6.22920335789,5.88288755322,6.02258974904,5.85822971421,6.782015335,6.34038423546,5.97750890454,5.90713102475,7.13000418419,5.85822971421,5.90713102475,5.78135971352,9.58607039563,6.58556349846,7.27696185606,5.72792045456,7.79532538728,5.80735492206,5.80735492206,5.95442898437,5.80735492206,5.97750890454,6.3041459412,5.78135971352,5.80735492206,8.73575908693,8.3846974232,6.19021976366,9.54026367848,6.50827017557,8.24417352479,6.49233391454,5.78135971352,7.08820521384,5.90713102475,7.62293035092,5.85822971421,5.80735492206,5.97750890454,5.83314309636,5.80735492206,6.08767498669,6.00022540349,6.02258974904,6.10894256866,5.90713102475,5.83314309636,6.72860081064,5.83314309636,5.75488750216,5.75488750216,5.75488750216,5.95442898437,5.97750890454,5.90713102475,5.83314309636,5.90713102475,6.12969515665,7.40173284952,5.78135971352,7.43546191448,6.17032569442,8.71870410567,5.67242534197,6.96647661214,5.75488750216,6.62993940944,5.72792045456,5.80735492206,6.08767498669,5.78135971352,5.80735492206,5.83314309636,5.75488750216,9.05633966282,5.67242534197,5.78135971352,5.90713102475,5.85822971421,5.67242534197,5.72792045456,6.79506558266,5.83314309636,6.00022540349,5.88288755322,5.72792045456,5.85822971421,5.70043971814,6.04461269296,6.08767498669,5.83314309636,5.78135971352,6.15015345525,5.85822971421,5.93097382556,5.75488750216,5.83314309636,5.95442898437,6.20984323053,6.52403232341,5.93097382556,7.87743752197,6.02258974904,5.75488750216,5.80735492206,5.93097382556,5.90713102475,5.72792045456,6.06630450201,5.90713102475,6.12969515665,5.80735492206,5.83314309636,5.85822971421,5.75488750216,5.97750890454,5.90713102475,6.04461269296,6.04461269296,6.80799883862,5.78135971352,6.9314466853,5.88288755322,6.10894256866,5.83314309636,5.72792045456,6.19021976366,5.83314309636,6.08767498669,6.20984323053,6.26716121802,5.80735492206,5.80735492206,5.75488750216,6.04461269296,5.80735492206,6.55520263388,6.45992336268,6.02258974904,5.85822971421,6.20984323053,6.45992336268,5.88288755322,6.17032569442,6.61529857909,5.95442898437,5.67242534197,6.17032569442,5.83314309636,7.04515898212,ACH-000774,RERFLCAD2,Non-Small Cell Lung Cancer,Primary
