depmap_id,cell_line_display_name,lineage_1,lineage_2,lineage_3,lineage_5,lineage_6,lineage_4,MIMAT0000062,MIMAT0000063,MIMAT0000064,MIMAT0000065,MIMAT0000066,MIMAT0000067,MIMAT0000414,MIMAT0000415,MIMAT0000416,MIMAT0000098,MIMAT0000099,MIMAT0000101,MIMAT0000102,MIMAT0000103,MIMAT0000680,MIMAT0000104,MIMAT0000253,MIMAT0000254,MIMAT0005823,MIMAT0005824,MIMAT0005825,MIMAT0005826,MIMAT0005827,MIMAT0005828,MIMAT0005798,MIMAT0005955,MIMAT0005863,MIMAT0005864,MIMAT0005866,MIMAT0005868,MIMAT0005869,MIMAT0005870,MIMAT0000421,MIMAT0005573,MIMAT0005577,MIMAT0005580,MIMAT0005583,MIMAT0005586,MIMAT0005588,MIMAT0005591,MIMAT0000422,MIMAT0005894,MIMAT0005896,MIMAT0005897,MIMAT0005898,MIMAT0005899,MIMAT0005900,MIMAT0005902,MIMAT0005903,MIMAT0005944,MIMAT0005904,MIMAT0005905,MIMAT0005906,MIMAT0005907,MIMAT0005908,MIMAT0005909,MIMAT0005910,MIMAT0004602,MIMAT0000443,MIMAT0000423,MIMAT0000445,MIMAT0005911,MIMAT0005913,MIMAT0005914,MIMAT0005915,MIMAT0005920,MIMAT0005922,MIMAT0005923,MIMAT0005796,MIMAT0005925,MIMAT0000446,MIMAT0005927,MIMAT0005938,MIMAT0005929,MIMAT0004604,MIMAT0005930,MIMAT0005933,MIMAT0005936,MIMAT0005937,MIMAT0000424,MIMAT0005946,MIMAT0005939,MIMAT0005940,MIMAT0005799,MIMAT0005941,MIMAT0005876,MIMAT0005877,MIMAT0005878,MIMAT0005942,MIMAT0005879,MIMAT0005880,MIMAT0005881,MIMAT0005943,MIMAT0005883,MIMAT0004605,MIMAT0005884,MIMAT0000242,MIMAT0005794,MIMAT0005886,MIMAT0005800,MIMAT0005887,MIMAT0005797,MIMAT0005890,MIMAT0005891,MIMAT0005893,MIMAT0005950,MIMAT0005951,MIMAT0005947,MIMAT0000425,MIMAT0000691,MIMAT0000426,MIMAT0005952,MIMAT0005953,MIMAT0005795,MIMAT0000770,MIMAT0000447,MIMAT0000428,MIMAT0000758,MIMAT0000448,MIMAT0000429,MIMAT0000430,MIMAT0000250,MIMAT0004597,MIMAT0000431,MIMAT0000432,MIMAT0000434,MIMAT0000433,MIMAT0000435,MIMAT0000436,MIMAT0000437,MIMAT0007347,MIMAT0000449,MIMAT0004766,MIMAT0002809,MIMAT0000251,MIMAT0007348,MIMAT0004928,MIMAT0000243,MIMAT0000759,MIMAT0000450,MIMAT0000451,MIMAT0000757,MIMAT0000438,MIMAT0000439,MIMAT0007399,MIMAT0007400,MIMAT0007401,MIMAT0000452,MIMAT0000646,MIMAT0000068,MIMAT0000417,MIMAT0000069,MIMAT0000256,MIMAT0000257,MIMAT0000258,MIMAT0006765,MIMAT0000261,MIMAT0000454,MIMAT0000455,MIMAT0000262,MIMAT0004613,MIMAT0000457,MIMAT0000072,MIMAT0001412,MIMAT0000458,MIMAT0007881,MIMAT0007883,MIMAT0004929,MIMAT0000440,MIMAT0007884,MIMAT0007885,MIMAT0007887,MIMAT0007888,MIMAT0007889,MIMAT0007892,MIMAT0000222,MIMAT0000459,MIMAT0004614,MIMAT0002819,MIMAT0000460,MIMAT0000461,MIMAT0000226,MIMAT0001080,MIMAT0000227,MIMAT0000228,MIMAT0000232,MIMAT0000231,MIMAT0000074,MIMAT0000682,MIMAT0000318,MIMAT0000617,MIMAT0002811,MIMAT0000264,MIMAT0000265,MIMAT0000266,MIMAT0000462,MIMAT0000241,MIMAT0004960,MIMAT0000075,MIMAT0000076,MIMAT0000267,MIMAT0000268,MIMAT0000269,MIMAT0000271,MIMAT0000272,MIMAT0000273,MIMAT0000274,MIMAT0000275,MIMAT0004567,MIMAT0004675,MIMAT0000276,MIMAT0000077,MIMAT0000277,MIMAT0004908,MIMAT0004915,MIMAT0000278,MIMAT0000279,MIMAT0000280,MIMAT0000281,MIMAT0000078,MIMAT0000418,MIMAT0000080,MIMAT0000081,MIMAT0000082,MIMAT0000083,MIMAT0000084,MIMAT0004502,MIMAT0000085,MIMAT0004679,MIMAT0000690,MIMAT0004450,MIMAT0004901,MIMAT0000687,MIMAT0002890,MIMAT0000086,MIMAT0000100,MIMAT0000681,MIMAT0004903,MIMAT0000688,MIMAT0004958,MIMAT0000684,MIMAT0000715,MIMAT0000717,MIMAT0000718,MIMAT0005931,MIMAT0005932,MIMAT0000087,MIMAT0000420,MIMAT0000244,MIMAT0000245,MIMAT0000692,MIMAT0000089,MIMAT0000090,MIMAT0000510,MIMAT0005792,MIMAT0005793,MIMAT0006764,MIMAT0000755,MIMAT0004696,MIMAT0000762,MIMAT0000761,MIMAT0000756,MIMAT0000752,MIMAT0001629,MIMAT0000751,MIMAT0004693,MIMAT0000760,MIMAT0004700,MIMAT0000765,MIMAT0000754,MIMAT0004695,MIMAT0004701,MIMAT0004702,MIMAT0000764,MIMAT0000091,MIMAT0003301,MIMAT0004692,MIMAT0000753,MIMAT0004694,MIMAT0000773,MIMAT0000255,MIMAT0004676,MIMAT0004677,MIMAT0000686,MIMAT0004682,MIMAT0000703,MIMAT0004683,MIMAT0000705,MIMAT0000707,MIMAT0000710,MIMAT0000719,MIMAT0000721,MIMAT0001621,MIMAT0000722,MIMAT0000723,MIMAT0004687,MIMAT0000724,MIMAT0000726,MIMAT0000727,MIMAT0004955,MIMAT0000728,MIMAT0000729,MIMAT0002172,MIMAT0000720,MIMAT0000730,MIMAT0000732,MIMAT0000733,MIMAT0000735,MIMAT0000737,MIMAT0000738,MIMAT0001075,MIMAT0001639,MIMAT0001638,MIMAT0002171,MIMAT0002170,MIMAT0003339,MIMAT0001339,MIMAT0001340,MIMAT0004748,MIMAT0001341,MIMAT0003393,MIMAT0001536,MIMAT0001625,MIMAT0002814,MIMAT0001627,MIMAT0001532,MIMAT0001541,MIMAT0003327,MIMAT0001545,MIMAT0004910,MIMAT0004909,MIMAT0001631,MIMAT0001635,MIMAT0001630,MIMAT0003885,MIMAT0004784,MIMAT0003150,MIMAT0002173,MIMAT0004761,MIMAT0002174,MIMAT0002176,MIMAT0002175,MIMAT0004762,MIMAT0002178,MIMAT0003180,MIMAT0004763,MIMAT0002805,MIMAT0002806,MIMAT0004764,MIMAT0004765,MIMAT0002807,MIMAT0002812,MIMAT0003161,MIMAT0002816,MIMAT0002817,MIMAT0002818,MIMAT0002820,MIMAT0002824,MIMAT0004772,MIMAT0002870,MIMAT0004773,MIMAT0004774,MIMAT0002874,MIMAT0002875,MIMAT0002876,MIMAT0002878,MIMAT0002879,MIMAT0002880,MIMAT0004778,MIMAT0004975,MIMAT0002881,MIMAT0004779,MIMAT0002882,MIMAT0002808,MIMAT0002823,MIMAT0002822,MIMAT0004777,MIMAT0002877,MIMAT0005788,MIMAT0002883,MIMAT0002827,MIMAT0002826,MIMAT0006778,MIMAT0004770,MIMAT0002859,MIMAT0002852,MIMAT0002857,MIMAT0002866,MIMAT0002844,MIMAT0002848,MIMAT0002864,MIMAT0002861,MIMAT0002842,MIMAT0002837,MIMAT0002832,MIMAT0002853,MIMAT0002829,MIMAT0002834,MIMAT0002833,MIMAT0002843,MIMAT0002846,MIMAT0002856,MIMAT0002855,MIMAT0002825,MIMAT0002830,MIMAT0002858,MIMAT0002854,MIMAT0002868,MIMAT0002840,MIMAT0002850,MIMAT0002839,MIMAT0002838,MIMAT0002845,MIMAT0002835,MIMAT0004780,MIMAT0003163,MIMAT0004920,MIMAT0003389,MIMAT0003340,MIMAT0004954,MIMAT0003164,MIMAT0003165,MIMAT0003251,MIMAT0004803,MIMAT0003254,MIMAT0004798,MIMAT0004806,MIMAT0003323,MIMAT0004812,MIMAT0005874,MIMAT0005895,MIMAT0005912,MIMAT0005928,MIMAT0005935,MIMAT0005875,MIMAT0005882,MIMAT0005889,MIMAT0005917,MIMAT0005919,MIMAT0005934,MIMAT0003333,MIMAT0004800,MIMAT0003214,MIMAT0003233,MIMAT0003216,MIMAT0003217,MIMAT0003219,MIMAT0004793,MIMAT0003220,MIMAT0003221,MIMAT0003222,MIMAT0003223,MIMAT0003225,MIMAT0003226,MIMAT0003227,MIMAT0003228,MIMAT0003230,MIMAT0003231,MIMAT0003232,MIMAT0003234,MIMAT0003235,MIMAT0003236,MIMAT0003237,MIMAT0003238,MIMAT0003239,MIMAT0004795,MIMAT0004796,MIMAT0003241,MIMAT0003242,MIMAT0003243,MIMAT0003244,MIMAT0003245,MIMAT0003246,MIMAT0004797,MIMAT0003247,MIMAT0003248,MIMAT0003249,MIMAT0003252,MIMAT0003253,MIMAT0003255,MIMAT0004799,MIMAT0004801,MIMAT0003258,MIMAT0003259,MIMAT0003260,MIMAT0004802,MIMAT0003263,MIMAT0003264,MIMAT0003265,MIMAT0003266,MIMAT0003267,MIMAT0003268,MIMAT0003269,MIMAT0003270,MIMAT0003271,MIMAT0003273,MIMAT0003274,MIMAT0003275,MIMAT0003276,MIMAT0003277,MIMAT0003278,MIMAT0003279,MIMAT0003280,MIMAT0003281,MIMAT0003282,MIMAT0003283,MIMAT0004804,MIMAT0004805,MIMAT0003286,MIMAT0003288,MIMAT0003289,MIMAT0003291,MIMAT0003292,MIMAT0004807,MIMAT0003294,MIMAT0003295,MIMAT0003296,MIMAT0004809,MIMAT0004810,MIMAT0003299,MIMAT0003300,MIMAT0003302,MIMAT0003303,MIMAT0003304,MIMAT0003305,MIMAT0003306,MIMAT0003307,MIMAT0003308,MIMAT0003309,MIMAT0003310,MIMAT0003311,MIMAT0003312,MIMAT0003313,MIMAT0003314,MIMAT0003315,MIMAT0003316,MIMAT0003317,MIMAT0003318,MIMAT0003319,MIMAT0003320,MIMAT0003321,MIMAT0003322,MIMAT0003328,MIMAT0004814,MIMAT0003330,MIMAT0003331,MIMAT0003332,MIMAT0003335,MIMAT0003336,MIMAT0003337,MIMAT0003338,MIMAT0003324,MIMAT0003325,MIMAT0003326,MIMAT0005867,MIMAT0005949,MIMAT0004952,MIMAT0003881,MIMAT0004819,MIMAT0003880,MIMAT0004284,MIMAT0004926,MIMAT0005954,MIMAT0004945,MIMAT0003879,MIMAT0004957,MIMAT0003945,MIMAT0003888,MIMAT0003883,MIMAT0003882,MIMAT0003887,MIMAT0003886,MIMAT0003948,MIMAT0004185,MIMAT0004953,MIMAT0004911,MIMAT0004923,MIMAT0004922,MIMAT0004925,MIMAT0004924,MIMAT0004949,MIMAT0004948,MIMAT0004947,MIMAT0004906,MIMAT0004905,MIMAT0004951,MIMAT0004916,MIMAT0004921,MIMAT0004912,MIMAT0004902,MIMAT0004907,MIMAT0004918,MIMAT0000441,MIMAT0004971,MIMAT0004972,MIMAT0004974,MIMAT0000092,MIMAT0003218,MIMAT0000093,MIMAT0004976,MIMAT0004977,MIMAT0004978,MIMAT0004979,MIMAT0004980,MIMAT0004981,MIMAT0004982,MIMAT0004986,MIMAT0004987,MIMAT0000094,MIMAT0000095,MIMAT0000096,MIMAT0000097,MIMAT0000689,MIMAT0009448,MIMAT0009449,MIMAT0009450,MIMAT0009451,MIMAT0009452,MIMAT0009453,MIMAT0009454,MIMAT0009977,MIMAT0009978,MIMAT0009979,MIMAT0010133,MIMAT0009206,MIMAT0011156,MIMAT0011158,MIMAT0011160,MIMAT0011162,MIMAT0011775,MIMAT0011777,MIMAT0011778,MIMAT0010251,MIMAT0011163,MIMAT0010357,MIMAT0012734,MIMAT0012735,MIMAT0010497,MIMAT0010364,MIMAT0010313,MIMAT0010367,MIMAT0000427,MIMAT0004697,MIMAT0006767,MIMAT0000456,MIMAT0000263,MIMAT0000073,MIMAT0000419,MIMAT0000772,MIMAT0000736,MIMAT0002888,MIMAT0003272,MIMAT0000252,MIMAT0004913,MIMAT0009150,MIMAT0009149,MIMAT0003390,MIMAT0000999,MIMAT0003420,MIMAT0003422,MIMAT0003421,MIMAT0003423,MIMAT0003424,MIMAT0003426,MIMAT0003713,MIMAT0003714,MIMAT0003716,MIMAT0003715,MIMAT0004835,MIMAT0003717,MIMAT0003718,MIMAT0004836,MIMAT0004744,MIMAT0001000,MIMAT0003720,MIMAT0003719,MIMAT0010131,MIMAT0010130,MIMAT0010132,MIMAT0003411,MIMAT0003412,MIMAT0003413,MIMAT0003415,MIMAT0003414,MIMAT0003416,MIMAT0003417,MIMAT0003419,MIMAT0000995,MIMAT0000997,MIMAT0000998,MIMAT0001577,MIMAT0001578,MIMAT0001574,MIMAT0001576,MIMAT0003343,MIMAT0003342,MIMAT0001581,MIMAT0001583,MIMAT0001582,MIMAT0004756,MIMAT0001584,MIMAT0003341,MIMAT0001579,MIMAT0001580,MIMAT0004480,MIMAT0004478,MIMAT0006017,MIMAT0003744,MIMAT0008399,MIMAT0008398,MIMAT0008400,MIMAT0008402,MIMAT0008401,MIMAT0012595,MIMAT0012597,MIMAT0010205,MIMAT0010202,MIMAT0010204,MIMAT0010203,MIMAT0002179,MIMAT0002181,MIMAT0003712,MIMAT0002183,MIMAT0002193,MIMAT0002192,MIMAT0002191,MIMAT0002190,MIMAT0002189,MIMAT0002188,MIMAT0002187,MIMAT0002186,MIMAT0002185,MIMAT0010151,MIMAT0010150
ACH-000382,CORL24,Lung,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,,,,14.735474,12.09172,9.961391,12.626818,9.808289,12.016231,12.647656,12.811913,6.2145133,6.2624707,10.290134,14.3273325,6.078311,10.962737,13.094927,11.966434,6.773337,7.812755,6.230741,6.6822925,7.9410477,6.507636,6.0602636,6.0419874,6.0602636,6.0959244,6.2624707,6.113534,5.9474325,6.130931,6.848623,6.8380694,6.164907,6.9300275,7.071355,6.338959,6.0419874,6.078311,6.0602636,6.3830132,6.3830132,6.130931,6.3830132,6.164907,9.805583,5.9276595,6.164907,6.0049505,6.130931,6.0959244,6.2935176,6.2624707,6.230741,6.164907,6.113534,6.023699,6.3830132,7.3182263,10.265838,6.572435,9.380526,12.128301,6.338959,6.2465982,6.338959,7.158458,6.6223445,6.848623,6.869378,6.411596,6.130931,9.239885,10.066425,6.411596,6.609991,6.4397893,6.368419,6.338959,6.4942555,9.787951,5.9859557,6.2624707,6.4942555,5.667892,5.966938,6.2624707,6.5208936,7.1668158,6.397461,6.425761,6.5851126,6.4535174,6.4672794,5.9474325,7.5025535,6.0602636,6.98823,6.397461,7.434378,6.411596,6.397461,6.198101,6.739848,6.164907,7.071355,5.887525,6.9594226,9.300489,9.9133835,11.884533,10.381629,6.0419874,6.572435,6.113534,6.7953253,6.7511425,6.9786534,7.9940705,7.8860016,7.1917996,6.198101,7.535431,6.4809113,7.3629084,10.395138,6.425761,5.667892,6.2465982,6.308885,6.4535174,7.8860016,6.9786534,6.113534,6.572435,6.5851126,5.9474325,6.0959244,12.440288,10.899704,8.26908,6.7623487,8.911841,6.9691277,6.411596,7.0533285,6.2465982,6.2624707,6.078311,8.017532,11.448467,13.111931,15.084394,7.5483594,6.806066,7.2000647,6.2624707,13.894529,6.113534,9.103944,6.8168554,7.248497,7.3555274,9.934517,8.839928,6.198101,7.4620523,6.0959244,6.2145133,10.02879,6.130931,6.2145133,7.1413918,6.2624707,6.4535174,6.397461,8.0034895,5.667892,6.773337,10.524493,8.040673,8.46283,8.639667,10.020688,10.3542385,6.230741,6.2781706,6.338959,12.579097,9.008737,11.392103,13.434001,6.164907,6.728601,6.181699,6.411596,6.397461,7.232469,6.338959,13.703206,8.392747,11.304157,6.181699,6.078311,6.5208936,6.8591,6.739848,6.181699,9.547877,6.368419,6.113534,6.6223445,7.5865397,6.230741,6.6465945,6.2781706,6.411596,6.3830132,5.667892,6.507636,9.523483,9.920874,11.56219,13.079255,15.336177,10.276578,8.630558,6.0602636,6.0049505,5.907852,11.157594,6.1479173,6.4942555,6.1479173,6.230741,8.090219,6.130931,8.017532,6.507636,11.619312,10.7331505,6.198101,6.411596,7.0441756,7.264255,7.67779,6.338959,9.64151,14.2802515,13.943842,10.713876,10.235128,6.2781706,7.5157785,8.797175,7.8757186,11.123378,6.559798,6.338959,6.2935176,8.98752,10.856745,6.8380694,10.11946,6.739848,7.5157785,7.377471,11.206929,6.4809113,9.523483,6.164907,6.5468946,6.181699,7.5419483,6.773337,6.3240905,6.2935176,8.970767,11.623525,6.230741,6.8380694,8.378295,6.717128,6.2465982,6.3830132,7.5419483,10.942646,7.9361076,8.571487,9.353103,7.741197,5.9859557,6.368419,6.2465982,6.4942555,6.2145133,6.368419,6.2145133,6.2935176,9.5119505,10.448798,16.6413,6.6465945,6.308885,8.334094,6.198101,8.017532,6.5851126,6.0959244,6.181699,7.7184987,6.164907,6.0049505,6.4397893,6.3538527,6.2624707,7.979797,6.939932,11.028348,10.777831,6.5851126,9.573439,9.358629,6.308885,6.59768,6.113534,6.1479173,7.2081857,6.4942555,8.205109,6.2145133,6.9000216,6.2465982,6.559798,6.4397893,9.5119505,9.728023,6.705563,6.198101,6.130931,10.806413,9.589202,6.0419874,7.264255,6.230741,6.3240905,6.8168554,6.164907,10.040303,6.3240905,6.4397893,6.3830132,6.7623487,6.6705856,10.213943,6.3830132,7.434378,9.294736,6.0419874,6.308885,6.559798,8.253327,8.778045,7.115512,6.181699,6.997744,6.078311,6.2781706,6.6223445,6.997744,5.9859557,8.906831,6.2935176,6.2781706,5.887525,6.164907,6.2781706,6.425761,6.198101,6.0049505,6.3538527,6.397461,6.164907,6.7953253,6.2935176,6.4942555,6.308885,5.9474325,6.2465982,6.113534,6.113534,6.6705856,6.078311,6.3538527,6.3830132,6.0419874,6.023699,6.2624707,6.6822925,6.164907,6.113534,6.4809113,6.6345935,7.1752253,6.8168554,6.0959244,6.5208936,6.023699,6.2781706,5.9276595,5.9859557,6.4397893,6.368419,6.9691277,6.920174,9.6293745,7.240505,6.2935176,6.806066,6.705563,6.130931,11.645167,8.834661,6.425761,8.184479,6.705563,6.2465982,5.907852,6.6705856,6.6940446,6.2465982,6.3240905,7.115512,6.8380694,7.2081857,6.181699,6.0602636,6.308885,6.2935176,6.338959,6.078311,5.9859557,6.0959244,6.4535174,9.563902,6.164907,6.0419874,6.198101,6.2781706,6.164907,6.2935176,6.181699,5.9474325,7.240505,6.425761,6.164907,6.0049505,6.4535174,5.9859557,5.966938,6.9594226,6.65864,6.338959,6.6345935,6.2781706,8.9635315,6.397461,6.338959,6.425761,8.42467,6.0049505,7.7580233,6.4942555,6.2935176,6.4397893,6.4942555,6.181699,6.4535174,6.164907,6.0419874,6.397461,6.308885,6.559798,10.005498,6.2935176,9.321387,6.113534,6.2935176,6.2781706,6.3240905,8.319039,6.0602636,7.080338,6.2465982,5.9859557,5.667892,6.0419874,6.0959244,6.338959,6.4942555,6.4672794,6.3830132,5.907852,5.907852,6.1479173,6.308885,6.308885,6.308885,5.9859557,6.2465982,6.1479173,6.2624707,6.0049505,6.164907,5.966938,6.1479173,7.28762,6.078311,6.4397893,7.3182263,8.552323,6.8899603,6.6822925,6.2145133,6.0602636,6.2624707,6.411596,6.3240905,6.338959,6.113534,6.425761,6.827565,6.5851126,6.1479173,6.130931,6.338959,7.2163577,6.0602636,6.6223445,6.9300275,6.0419874,6.9691277,6.6705856,6.368419,6.425761,6.164907,6.7623487,6.2935176,6.130931,6.2465982,6.023699,9.176647,6.198101,6.0602636,6.4535174,6.3830132,8.229396,5.966938,6.078311,6.230741,6.3538527,6.2935176,9.233883,12.358308,7.93121,6.368419,6.4535174,6.3830132,7.7691107,6.023699,6.2781706,7.2721167,8.049794,6.3538527,6.2465982,8.345272,6.425761,6.181699,7.74685,7.1917996,6.425761,6.0602636,5.907852,9.644524,5.966938,6.1479173,5.966938,6.230741,6.181699,8.403481,7.6953673,6.2145133,6.198101,11.594161,6.0419874,5.966938,6.164907,12.781038,10.302616,11.716116,6.181699,6.425761,5.8462424,5.9859557,6.181699,6.2624707,6.181699,8.300033,6.0602636,8.24541,14.346171,10.945092,6.4397893,10.401402,6.425761,7.025804,7.6718593,5.9276595,6.2935176,6.0602636,9.810973,5.9859557,6.164907,6.230741,6.2145133,6.130931,6.164907,6.3830132,6.198101,7.1328855,6.078311,6.0602636,6.2624707,5.8462424,6.0959244,6.0419874,5.9276595,6.0419874,6.3240905,6.023699,6.198101,6.338959,6.130931,10.075399,6.130931,10.090973,6.397461,9.563902,10.998576,9.837596,6.164907,8.599764,6.0049505,6.3830132,6.411596,6.023699,5.9859557,6.308885,6.1479173,7.8757186,6.2145133,5.966938,5.9474325,6.3830132,5.667892,6.023699,6.7623487,5.9474325,6.198101,5.9474325,6.0049505,5.966938,5.867155,6.4397893,6.65864,6.2781706,5.907852,6.425761,6.6223445,5.867155,6.0049505,5.887525,6.338959,6.2145133,6.6223445,6.6465945,6.7623487,6.308885,5.825022,6.0959244,6.164907,6.164907,5.825022,6.368419,6.4942555,6.4672794,6.6223445,6.0959244,6.164907,5.9859557,6.0959244,6.2624707,6.198101,6.4535174,6.6223445,6.4397893,6.4672794,6.113534,6.1479173,5.907852,5.9859557,6.338959,6.2781706,6.4535174,6.2781706,6.3240905,6.2624707,6.1479173,6.2465982,6.4535174,5.966938,6.181699,6.4535174,6.2145133,6.308885,6.113534,6.609991,6.308885,6.2624707,6.397461,5.966938,5.907852,6.572435,6.230741,6.910133
